ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778057097.37,nutriclinic_minio,2.53,137.9,1.76,0.09,0.02
1778057100.43,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057100.43,nutriclinic_redis,0.22,6.6,0.08,0.08,0.08
1778057100.43,nutriclinic_postgres,0.1,64.4,0.82,6.96,34.9
1778057100.43,nutriclinic_minio,0.01,137.9,1.76,0.09,0.02
1778057103.52,nutriclinic_bot,0.19,1608.7,20.53,5.21,0.33
1778057103.52,nutriclinic_redis,1.57,6.4,0.08,0.08,0.08
1778057103.52,nutriclinic_postgres,0.0,64.2,0.82,6.99,34.9
1778057103.52,nutriclinic_minio,0.07,137.9,1.76,0.09,0.02
1778057106.62,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057106.62,nutriclinic_redis,0.23,6.6,0.08,0.08,0.08
1778057106.62,nutriclinic_postgres,0.09,64.2,0.82,7.02,34.9
1778057106.62,nutriclinic_minio,0.0,137.9,1.76,0.09,0.02
1778057109.7,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057109.7,nutriclinic_redis,0.77,6.4,0.08,0.08,0.08
1778057109.7,nutriclinic_postgres,0.21,64.2,0.82,7.18,34.9
1778057109.7,nutriclinic_minio,0.05,137.9,1.76,0.09,0.02
1778057112.77,nutriclinic_bot,0.75,1608.7,20.53,5.21,0.33
1778057112.77,nutriclinic_redis,1.6,6.6,0.08,0.08,0.08
1778057112.77,nutriclinic_postgres,2.2,64.2,0.82,7.27,34.9
1778057112.77,nutriclinic_minio,1.34,137.9,1.76,0.09,0.02
1778057115.89,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
1778057115.89,nutriclinic_redis,0.81,6.4,0.08,0.08,0.08
1778057115.89,nutriclinic_postgres,0.36,64.5,0.82,7.3,34.9
1778057115.89,nutriclinic_minio,0.09,137.9,1.76,0.09,0.02
1778057118.97,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
